ModelThickMax,ModelThickMin,ModelThickDiff,ModelThickMedian,ModelThickMean,ModelThickStd,ModeVelCoeff,EnvelopeAvgTimeDiff,EnvelopeAvgAmpReduc,PhaseDiffMean,Win4_PeakAmp,Win4_PeakFreq,Win4_fwhmFreqRange
62,60,2,61,61.0179672241211,0.730539381504059,1.01999998092651,8.44000023789704e-05,-0.112288624048233,0.0914715826511383,1.10143321307987e-06,45898.4375,31250
62,60,2,61,61.0523452758789,0.72995388507843,0.980000019073486,8.71800002641976e-05,-0.115948528051376,-0.927979230880737,1.13433202386659e-06,47851.5625,30273.4375
62,60,2,61,61.0523452758789,0.72995388507843,0.990000009536743,8.64800022100098e-05,-0.115677982568741,-0.662503004074097,1.13135388346564e-06,46875,31250
62,60,2,61,61.0523452758789,0.72995388507843,1,8.56999977258965e-05,-0.115062952041626,-0.402800798416138,1.12053794509848e-06,46875,30273.4375
62,60,2,61,61.0523452758789,0.72995388507843,1.00999999046326,8.48900017444976e-05,-0.114349871873856,-0.148511230945587,1.10027997379802e-06,45898.4375,31250
62,60,2,61,61.0523452758789,0.72995388507843,1.01999998092651,8.41700020828284e-05,-0.113849639892578,0.100422322750092,1.07444293462322e-06,45898.4375,31250
62,58,4,61,60.5164070129395,1.14665627479553,0.980000019073486,8.80399966263212e-05,-0.147563874721527,-1.42697763442993,1.01584146250389e-06,47851.5625,30273.4375
62,58,4,61,60.5164070129395,1.14665627479553,0.990000009536743,8.73099997988902e-05,-0.147598326206207,-1.15782737731934,1.02421518022311e-06,47851.5625,30273.4375
62,58,4,61,60.5164070129395,1.14665627479553,1,8.65900001372211e-05,-0.147849231958389,-0.894595086574554,1.02214437447401e-06,47851.5625,31250
62,58,4,61,60.5164070129395,1.14665627479553,1.00999999046326,8.5865001892671e-05,-0.147600084543228,-0.637128353118896,1.01211446690286e-06,46875,30273.4375
62,58,4,61,60.5164070129395,1.14665627479553,1.01999998092651,8.51700024213642e-05,-0.146428912878036,-0.384883344173431,9.94578272184299e-07,46875,31250
62,58,4,60,60.3609390258789,1.18210756778717,0.980000019073486,8.82099993759766e-05,-0.146600484848022,-1.4133038520813,1.02099090781849e-06,47851.5625,31250
62,58,4,60,60.3609390258789,1.18210756778717,0.990000009536743,8.74600009410642e-05,-0.146427124738693,-1.14358878135681,1.02824719760974e-06,47851.5625,30273.4375
62,58,4,60,60.3609390258789,1.18210756778717,1,8.66900008986704e-05,-0.146558880805969,-0.879815578460693,1.02495448572881e-06,46875,31250
62,58,4,60,60.3609390258789,1.18210756778717,1.00999999046326,8.59799984027632e-05,-0.146185845136642,-0.62184876203537,1.01438877209148e-06,46875,31250
62,58,4,60,60.3609390258789,1.18210756778717,1.01999998092651,8.5259998741094e-05,-0.145005881786346,-0.3692347407341,9.96089511318132e-07,46875,31250
62,58,4,61,60.4453125,1.15023601055145,0.980000019073486,8.82000022102147e-05,-0.150760918855667,-1.41672658920288,9.79457809080486e-07,47851.5625,31250
62,58,4,61,60.4453125,1.15023601055145,0.990000009536743,8.74100005603395e-05,-0.150427609682083,-1.14787292480469,9.90124590316555e-07,46875,31250
62,58,4,61,60.4453125,1.15023601055145,1,8.66300033521838e-05,-0.150301516056061,-0.885130763053894,9.92671971289383e-07,46875,31250
62,58,4,61,60.4453125,1.15023601055145,1.00999999046326,8.58700004755519e-05,-0.14980474114418,-0.628334641456604,9.85855308499595e-07,45898.4375,31250
62,58,4,61,60.4453125,1.15023601055145,1.01999998092651,8.51000004331581e-05,-0.148626834154129,-0.377009034156799,9.73809733295639e-07,45898.4375,31250
62,56,6,61,60.2999992370605,1.39943027496338,0.980000019073486,8.85199988260865e-05,-0.148773998022079,-1.63031613826752,9.97251163425972e-07,48828.125,31250
62,56,6,61,60.2999992370605,1.39943027496338,0.990000009536743,8.78400023793802e-05,-0.148262143135071,-1.35868120193481,1.00882266451663e-06,48828.125,31250
62,56,6,61,60.2999992370605,1.39943027496338,1,8.71800002641976e-05,-0.148426681756973,-1.09294199943542,1.01178352451825e-06,47851.5625,31250
62,56,6,61,60.2999992370605,1.39943027496338,1.00999999046326,8.65900001372211e-05,-0.148636251688004,-0.833042502403259,1.00496527011273e-06,47851.5625,31250
62,56,6,61,60.2999992370605,1.39943027496338,1.01999998092651,8.59150022733957e-05,-0.147934675216675,-0.578730821609497,9.9038879852742e-07,46875,32226.5625
62,56,6,60,60.0523452758789,1.48368585109711,0.980000019073486,8.84249966475181e-05,-0.163194268941879,-1.65072131156921,9.9244107332197e-07,47851.5625,30273.4375
62,56,6,60,60.0523452758789,1.48368585109711,0.990000009536743,8.77850034157746e-05,-0.162027657032013,-1.38025534152985,1.00977899819554e-06,47851.5625,30273.4375
62,56,6,60,60.0523452758789,1.48368585109711,1,8.72099990374409e-05,-0.161117792129517,-1.11587607860565,1.01798070772929e-06,47851.5625,30273.4375
62,56,6,60,60.0523452758789,1.48368585109711,1.00999999046326,8.6519998149015e-05,-0.160485595464706,-0.857429087162018,1.01880232250551e-06,46875,30273.4375
62,56,6,60,60.0523452758789,1.48368585109711,1.01999998092651,8.57699997141026e-05,-0.159347772598267,-0.604639291763306,1.01054251899768e-06,46875,31250
62,56,6,60,60.1984367370605,1.43004643917084,0.980000019073486,8.86650013853796e-05,-0.149212837219238,-1.64106917381287,9.64695686889172e-07,47851.5625,32226.5625
62,56,6,60,60.1984367370605,1.43004643917084,0.990000009536743,8.79400031408295e-05,-0.148161113262177,-1.37043619155884,9.89694626696291e-07,47851.5625,31250
62,56,6,60,60.1984367370605,1.43004643917084,1,8.73199969646521e-05,-0.147202521562576,-1.10567879676819,1.00532884061977e-06,46875,31250
62,56,6,60,60.1984367370605,1.43004643917084,1.00999999046326,8.66400005179457e-05,-0.146516054868698,-0.846650421619415,1.01031366739335e-06,46875,30273.4375
62,56,6,60,60.1984367370605,1.43004643917084,1.01999998092651,8.59049978316762e-05,-0.145755767822266,-0.593190431594849,1.00472038866428e-06,46875,31250
62,54,8,60,60.1593742370605,1.61198782920837,0.980000019073486,8.89700022526085e-05,-0.152495384216309,-1.75083255767822,9.70618089013442e-07,49804.6875,30273.4375
62,54,8,60,60.1593742370605,1.61198782920837,0.990000009536743,8.82599997567013e-05,-0.151628851890564,-1.47730004787445,9.83887957772822e-07,48828.125,31250
62,54,8,60,60.1593742370605,1.61198782920837,1,8.76499980222434e-05,-0.151285767555237,-1.20979988574982,9.88180090644164e-07,48828.125,31250
62,54,8,60,60.1593742370605,1.61198782920837,1.00999999046326,8.6970001575537e-05,-0.15153780579567,-0.948174476623535,9.83950371846731e-07,47851.5625,31250
62,54,8,60,60.1593742370605,1.61198782920837,1.01999998092651,8.62300003063865e-05,-0.151657611131668,-0.692322492599487,9.71044187281223e-07,47851.5625,32226.5625
62,54,8,60,59.9367179870605,1.65468370914459,0.980000019073486,8.84350010892376e-05,-0.175464063882828,-1.74350547790527,9.64484684118361e-07,47851.5625,30273.4375
62,54,8,60,59.9367179870605,1.65468370914459,0.990000009536743,8.79099970916286e-05,-0.173627197742462,-1.47420179843903,9.8846123819385e-07,47851.5625,29296.875
62,54,8,60,59.9367179870605,1.65468370914459,1,8.7200001871679e-05,-0.171851724386215,-1.21106505393982,1.00552188087022e-06,46875,29296.875
62,54,8,60,59.9367179870605,1.65468370914459,1.00999999046326,8.65100009832531e-05,-0.170777350664139,-0.953777074813843,1.01392129181477e-06,46875,29296.875
62,54,8,60,59.9367179870605,1.65468370914459,1.01999998092651,8.58200000948273e-05,-0.169663071632385,-0.705040097236633,1.0125733069799e-06,46875,29296.875
62,54,8,60,60.1085929870605,1.56233656406403,0.980000019073486,8.91000017873012e-05,-0.156198769807816,-1.74732995033264,9.39503536301345e-07,47851.5625,32226.5625
62,54,8,60,60.1085929870605,1.56233656406403,0.990000009536743,8.83699976839125e-05,-0.154592216014862,-1.47757339477539,9.71571807895089e-07,47851.5625,31250
62,54,8,60,60.1085929870605,1.56233656406403,1,8.76150006661192e-05,-0.152891606092453,-1.21370005607605,9.94817810351378e-07,46875,30273.4375
62,54,8,60,60.1085929870605,1.56233656406403,1.00999999046326,8.68799979798496e-05,-0.151789844036102,-0.955427646636963,1.00807551461912e-06,46875,30273.4375
62,54,8,60,60.1085929870605,1.56233656406403,1.01999998092651,8.62000015331432e-05,-0.151080280542374,-0.702561020851135,1.01052603440621e-06,46875,30273.4375
62,52,10,60,60.0703125,1.7754453420639,0.980000019073486,8.95400007721037e-05,-0.15870213508606,-1.82989645004272,9.37501340558811e-07,49804.6875,31250
62,52,10,60,60.0703125,1.7754453420639,0.990000009536743,8.87999995029531e-05,-0.157476305961609,-1.55377626419067,9.53697849581658e-07,49804.6875,31250
62,52,10,60,60.0703125,1.7754453420639,1,8.80099978530779e-05,-0.156613945960999,-1.28383731842041,9.61842374636035e-07,48828.125,31250
62,52,10,60,60.0703125,1.7754453420639,1.00999999046326,8.72099990374409e-05,-0.156659156084061,-1.01986455917358,9.62080662247899e-07,48828.125,32226.5625
62,52,10,60,60.0703125,1.7754453420639,1.01999998092651,8.66100017447025e-05,-0.157128691673279,-0.761744856834412,9.53897142608184e-07,47851.5625,32226.5625
62,53,9,60,59.9164047241211,1.69210457801819,0.980000019073486,8.84999972186051e-05,-0.17785656452179,-1.7737512588501,9.60782244874281e-07,47851.5625,30273.4375
62,53,9,60,59.9164047241211,1.69210457801819,0.990000009536743,8.78999999258667e-05,-0.175987482070923,-1.50459122657776,9.858260909823e-07,46875,29296.875
62,53,9,60,59.9164047241211,1.69210457801819,1,8.72399978106841e-05,-0.17410546541214,-1.24159049987793,1.00415468295978e-06,46875,29296.875
62,53,9,60,59.9164047241211,1.69210457801819,1.00999999046326,8.6519998149015e-05,-0.17291322350502,-0.984447121620178,1.01367504612426e-06,46875,29296.875
62,53,9,60,59.9164047241211,1.69210457801819,1.01999998092651,8.58700004755519e-05,-0.171798765659332,-0.735933721065521,1.0135024695046e-06,46875,28320.3125
